22612|72|StarportTechLab|StarportTechLab
22612|73|StarportReactor|StarportReactor
22612|74|FactoryFlying|FactoryFlying
22612|75|StarportFlying|StarportFlying
22612|76|SCV|SCV
22612|77|BarracksFlying|BarracksFlying
22612|78|SupplyDepotLowered|SupplyDepotLowered
22612|79|Marine|Marine
22612|80|Reaper|Reaper
22612|81|Ghost|Ghost
22612|82|Marauder|Marauder
22612|83|Thor|Thor
22612|84|Hellion|Hellion
22612|85|Medivac|Medivac
22612|86|Banshee|Banshee
22612|87|Raven|Raven
22612|88|Battlecruiser|Battlecruiser
22612|89|Nuke|
22612|90|Nexus|Nexus
22612|91|Pylon|Pylon
22612|92|Assimilator|Assimilator
22612|93|Gateway|Gateway
22612|94|Forge|Forge
22612|95|FleetBeacon|FleetBeacon
22612|96|TwilightCouncil|TwilightCouncil
22612|97|PhotonCannon|PhotonCannon
22612|98|Stargate|Stargate
22612|99|TemplarArchive|TemplarArchive
22612|100|DarkShrine|DarkShrine
22612|101|RoboticsBay|RoboticsBay
22612|102|RoboticsFacility|RoboticsFacility
22612|103|CyberneticsCore|CyberneticsCore
22612|104|Zealot|Zealot
22612|105|Stalker|Stalker
22612|106|HighTemplar|HighTemplar
22612|107|DarkTemplar|DarkTemplar
22612|108|Sentry|Sentry
22612|109|Phoenix|Phoenix
22612|110|Carrier|Carrier
22612|111|VoidRay|VoidRay
22612|112|WarpPrism|WarpPrism
22612|113|Observer|Observer
22612|114|Immortal|Immortal
22612|115|Probe|Probe
22612|116|Interceptor|Interceptor
22612|117|Hatchery|Hatchery
22612|118|CreepTumor|CreepTumor
22612|119|Extractor|Extractor
22612|120|SpawningPool|SpawningPool
22612|121|EvolutionChamber|EvolutionChamber
22612|122|HydraliskDen|HydraliskDen
22612|123|Spire|Spire
22612|124|UltraliskCavern|UltraliskCavern
22612|125|InfestationPit|InfestationPit
22612|126|NydusNetwork|NydusNetwork
22612|127|BanelingNest|BanelingNest
22612|128|RoachWarren|RoachWarren
22612|129|SpineCrawler|SpineCrawler
22612|130|SporeCrawler|SporeCrawler
22612|131|Lair|Lair
22612|132|Hive|Hive
22612|133|GreaterSpire|GreaterSpire
22612|134|Egg|Egg
22612|135|Drone|Drone
22612|136|Zergling|Zergling
22612|137|Overlord|Overlord
22612|138|Hydralisk|Hydralisk
22612|139|Mutalisk|Mutalisk
22612|140|Ultralisk|Ultralisk
22612|141|Roach|Roach
22612|142|Infestor|Infestor
22612|143|Corruptor|Corruptor
22612|144|BroodLordCocoon|BroodLordCocoon
22612|145|BroodLord|BroodLord
22612|146|BanelingBurrowed|BanelingBurrowed
22612|147|DroneBurrowed|DroneBurrowed
22612|148|HydraliskBurrowed|HydraliskBurrowed
22612|149|RoachBurrowed|RoachBurrowed
22612|150|ZerglingBurrowed|ZerglingBurrowed
22612|151|InfestorTerranBurrowed|InfestorTerranBurrowed
22612|152|RedstoneLavaCritterBurrowed|
22612|153|RedstoneLavaCritterInjuredBurrowed|
22612|154|RedstoneLavaCritter|
22612|155|RedstoneLavaCritterInjured|
22612|156|QueenBurrowed|QueenBurrowed
22612|157|Queen|Queen
22612|158|InfestorBurrowed|InfestorBurrowed
22612|159|OverlordCocoon|OverlordCocoon
22612|160|Overseer|Overseer
22612|161|PlanetaryFortress|PlanetaryFortress
22612|162|UltraliskBurrowed|UltraliskBurrowed
22612|163|OrbitalCommand|OrbitalCommand
22612|164|WarpGate|WarpGate
22612|165|OrbitalCommandFlying|OrbitalCommandFlying
22612|166|ForceField|ForceField
22612|167|WarpPrismPhasing|WarpPrismPhasing
22612|168|CreepTumorBurrowed|CreepTumorBurrowed
22612|169|SpineCrawlerUprooted|SpineCrawlerUprooted
22612|170|SporeCrawlerUprooted|SporeCrawlerUprooted
22612|171|Archon|Archon
22612|172|NydusCanal|NydusCanal
22612|173|BroodlingEscort|
22612|174|RichMineralField|RichMineralField
22612|176|XelNagaTower|XelNagaTower
22612|180|InfestedTerransEgg|InfestedTerransEgg
22612|181|Larva|Larva
22612|182|ReaperPlaceholder|
22612|183|NeedleSpinesWeapon|
22612|184|CorruptionWeapon|
22612|185|InfestedTerransWeapon|
22612|186|NeuralParasiteWeapon|
22612|187|PointDefenseDroneReleaseWeapon|
22612|188|HunterSeekerWeapon|
22612|189|MULE|MULE
22612|191|ThorAAWeapon|
22612|192|PunisherGrenadesLMWeapon|
22612|193|VikingFighterWeapon|
22612|194|ATALaserBatteryLMWeapon|
22612|195|ATSLaserBatteryLMWeapon|
22612|196|LongboltMissileWeapon|
22612|197|D8ChargeWeapon|
22612|198|YamatoWeapon|
22612|199|IonCannonsWeapon|
22612|200|AcidSalivaWeapon|
22612|201|SpineCrawlerWeapon|
22612|202|SporeCrawlerWeapon|
22612|203|GlaiveWurmWeapon|
22612|204|GlaiveWurmM2Weapon|
22612|205|GlaiveWurmM3Weapon|
22612|206|StalkerWeapon|
22612|207|EMP2Weapon|
22612|208|BacklashRocketsLMWeapon|
22612|209|PhotonCannonWeapon|
22612|210|ParasiteSporeWeapon|
22612|212|Broodling|Broodling
22612|213|BroodLordBWeapon|
22612|216|AutoTurretReleaseWeapon|
22612|217|LarvaReleaseMissile|
22612|218|AcidSpinesWeapon|
22612|219|FrenzyWeapon|
22612|220|ContaminateWeapon|
22612|221|BroodlingDefault|
22612|222|Critter|
22612|223|CritterStationary|
22612|224|Shape|
22612|225|FungalGrowthMissile|
22612|226|NeuralParasiteTentacleMissile|
22612|227|Beacon_Protoss|
22612|228|Beacon_ProtossSmall|
22612|229|Beacon_Terran|
22612|230|Beacon_TerranSmall|
22612|231|Beacon_Zerg|
22612|232|Beacon_ZergSmall|
22612|233|Lyote|Lyote
22612|234|CarrionBird|CarrionBird
22612|235|KarakMale|Karak
22612|236|KarakFemale|Karak
22612|237|UrsadakMale|Ursadak
22612|238|UrsadakFemale|Ursadak
22612|239|UrsadakCalf|Ursadak
22612|240|UrsadakMaleExotic|Ursadak
22612|241|UrsadakFemaleExotic|Ursadak
22612|242|UtilityBot|UtilityBot
22612|243|CommentatorBot1|CommentatorBot
22612|244|CommentatorBot2|CommentatorBot
22612|245|CommentatorBot3|CommentatorBot
22612|246|CommentatorBot4|CommentatorBot
22612|247|Scantipede|Scantipede
22612|248|Dog|
22612|249|Sheep|
22612|250|Cow|
22612|251|InfestedTerransEggPlacement|
22612|252|InfestorTerransWeapon|
22612|253|MineralField|MineralField
22612|254|VespeneGeyser|VespeneGeyser
22612|255|SpacePlatformGeyser|SpacePlatformGeyser
22612|256|RichVespeneGeyser|RichVespeneGeyser
22612|257|DestructibleSearchlight|DestructibleDoodad
22612|258|DestructibleBullhornLights|DestructibleDoodad
22612|259|DestructibleStreetlight|DestructibleDoodad
22612|260|DestructibleSpacePlatformSign|DestructibleDoodad
22612|261|DestructibleStoreFrontCityProps|DestructibleDoodad
22612|262|DestructibleBillboardTall|DestructibleDoodad
22612|263|DestructibleBillboardScrollingText|DestructibleDoodad
22612|264|DestructibleSpacePlatformBarrier|DestructibleDoodad
22612|265|DestructibleSignsDirectional|DestructibleDoodad
22612|266|DestructibleSignsConstruction|DestructibleDoodad
22612|267|DestructibleSignsFunny|DestructibleDoodad
22612|268|DestructibleSignsIcons|DestructibleDoodad
22612|269|DestructibleSignsWarning|DestructibleDoodad
22612|270|DestructibleGarage|DestructibleDoodad
22612|271|DestructibleGarageLarge|DestructibleDoodad
22612|272|DestructibleTrafficSignal|DestructibleDoodad
22612|273|TrafficSignal|DestructibleDoodad
22612|274|BraxisAlphaDestructible1x1|BraxisAlphaDestructible1x1
22612|275|BraxisAlphaDestructible2x2|BraxisAlphaDestructible2x2
22612|276|DestructibleDebris4x4|DestructibleDebris4x4
22612|277|DestructibleDebris6x6|DestructibleDebris6x6
22612|278|DestructibleRock2x4Vertical|DestructibleRock2x4Vertical
22612|279|DestructibleRock2x4Horizontal|DestructibleRock2x4Horizontal
22612|280|DestructibleRock2x6Vertical|DestructibleRock2x6Vertical
22612|281|DestructibleRock2x6Horizontal|DestructibleRock2x6Horizontal
22612|282|DestructibleRock4x4|DestructibleRock4x4
22612|283|DestructibleRock6x6|DestructibleRock6x6
22612|284|DestructibleRampDiagonalHugeULBR|DestructibleRampDiagonalHugeULBR
22612|285|DestructibleRampDiagonalHugeBLUR|DestructibleRampDiagonalHugeBLUR
22612|286|DestructibleRampVerticalHuge|DestructibleRampVerticalHuge
22612|287|DestructibleRampHorizontalHuge|DestructibleRampHorizontalHuge
22612|288|DestructibleDebrisRampDiagonalHugeULBR|DestructibleDebrisRampDiagonalHugeULBR
22612|289|DestructibleDebrisRampDiagonalHugeBLUR|DestructibleDebrisRampDiagonalHugeBLUR
22612|290|MengskStatueAlone|MengskStatue
22612|291|MengskStatue|
22612|292|WolfStatue|DestructibleDoodad
22612|293|GlobeStatue|
22612|294|Weapon|
22612|295|GlaiveWurmBounceWeapon|
22612|296|BroodLordWeapon|
22612|297|BroodLordAWeapon|
22612|298|CreepBlocker1x1|
22612|299|PathingBlocker1x1|
22612|300|PathingBlocker2x2|
22612|301|AutoTestAttackTargetGround|
22612|302|AutoTestAttackTargetAir|
22612|303|AutoTestAttacker|
22612|304|HelperEmitterSelectionArrow|
22612|305|MultiKillObject|
22612|306|ShapeGolfball|
22612|307|ShapeCone|
22612|308|ShapeCube|
22612|309|ShapeCylinder|
22612|310|ShapeDodecahedron|
22612|311|ShapeIcosahedron|
22612|312|ShapeOctahedron|
22612|313|ShapePyramid|
22612|314|ShapeRoundedCube|
22612|315|ShapeSphere|
22612|316|ShapeTetrahedron|
22612|317|ShapeThickTorus|
22612|318|ShapeThinTorus|
22612|319|ShapeTorus|
22612|320|Shape4PointStar|
22612|321|Shape5PointStar|
22612|322|Shape6PointStar|
22612|323|Shape8PointStar|
22612|324|ShapeArrowPointer|
22612|325|ShapeBowl|
22612|326|ShapeBox|
22612|327|ShapeCapsule|
22612|328|ShapeCrescentMoon|
22612|329|ShapeDecahedron|
22612|330|ShapeDiamond|
22612|331|ShapeFootball|
22612|332|ShapeGemstone|
22612|333|ShapeHeart|
22612|334|ShapeJack|
22612|335|ShapePlusSign|
22612|336|ShapeShamrock|
22612|337|ShapeSpade|
22612|338|ShapeTube|
22612|339|ShapeEgg|
22612|340|ShapeYenSign|
22612|341|ShapeX|
22612|342|ShapeWatermelon|
22612|343|ShapeWonSign|
22612|344|ShapeTennisball|
22612|345|ShapeStrawberry|
22612|346|ShapeSmileyFace|
22612|347|ShapeSoccerball|
22612|348|ShapeRainbow|
22612|349|ShapeSadFace|
22612|350|ShapePoundSign|
22612|351|ShapePear|
22612|352|ShapePineapple|
22612|353|ShapeOrange|
22612|354|ShapePeanut|
22612|355|ShapeO|
22612|356|ShapeLemon|
22612|357|ShapeMoneyBag|
22612|358|ShapeHorseshoe|
22612|359|ShapeHockeyStick|
22612|360|ShapeHockeyPuck|
22612|361|ShapeHand|
22612|362|ShapeGolfClub|
22612|363|ShapeGrape|
22612|364|ShapeEuroSign|
22612|365|ShapeDollarSign|
22612|366|ShapeBasketball|
22612|367|ShapeCarrot|
22612|368|ShapeCherry|
22612|369|ShapeBaseball|
22612|370|ShapeBaseballBat|
22612|371|ShapeBanana|
22612|372|ShapeApple|
22612|373|ShapeCashLarge|
22612|374|ShapeCashMedium|
22612|375|ShapeCashSmall|
22612|376|ShapeFootballColored|
22612|377|ShapeLemonSmall|
22612|378|ShapeOrangeSmall|
22612|379|ShapeTreasureChestOpen|
22612|380|ShapeTreasureChestClosed|
22612|381|ShapeWatermelonSmall|
