17811,91,RallyHatchery,SetUnitRally,SetWorkerRally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,92,RoachWarrenResearch,Unknown,ResearchRoachSpeed,ResearchRoachTunnelingClaws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,94,InfestedTerrans,InfestorSpawnInfestedTerran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,95,NeuralParasite,InfestorNeuralParasite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,96,SpawnLarva,QueenSpawnLarva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,97,StimpackMarauder,UseStimpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,98,SupplyDrop,CalldownSupply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,99,250mmStrikeCannons,ThorStrikeCannons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,101,TimeWarp,NexusChronoBoost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,102,UltraliskCavernResearch,Unknown,Unknown,ResearchUltraliskArmor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,104,SCVHarvest,Gather,ReturnCargo,Cancel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,105,ProbeHarvest,Gather,ReturnCargo,Cancel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,106,AttackWarpPrism,Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,107,que1,CancelQueue,CancelQueue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,108,que5,CancelQueue,CancelQueue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,109,que5LongBlend,CancelQueue,CancelQueue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,110,que5Passive,CancelQueue,CancelQueue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,111,que5Addon,CancelQueue,CancelQueue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,112,BuildInProgress,CancelBuilding,CancelBuilding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,113,Repair,SCVRepair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,114,TerranBuild,BuildCommandCenter,BuildSupplyDepot,BuildRefinery,BuildBarracks,BuildEngineeringBay,BuildMissileTurret,BuildBunker,,BuildSensorTower,BuildGhostAcademy,BuildFactory,BuildStarport,,BuildArmory,,BuildFusionCore,,,,,,,,,,,,,,,CancelBuilding,
17811,115,RavenBuild,RavenBuildAutoTurret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelBuilding,
17811,116,Stimpack,UseStimpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,117,GhostCloak,GhostCloak,GhostDecloak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,118,Snipe,GhostSnipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,119,MedivacHeal,MedivacHeal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,120,SiegeMode,SiegeTankSiege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,121,Unsiege,SiegeTankUnsiege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,122,BansheeCloak,BansheeCloak,BansheeDecloak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,123,MedivacTransport,MedivacLoad,MedivacUnloadAll,MedivacUnloadAll,MedivacUnload,MedivacLoad,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,124,ScannerSweep,CalldownScannerSweep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,125,Yamato,BattlecruiserYamato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,126,AssaultMode,VikingLand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,127,FighterMode,VikingLift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,128,BunkerTransport,BunkerLoad,BunkerUnloadAll,BunkerUnload,BunkerUnload,BunkerLoad,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,129,CommandCenterTransport,CommandCenterLoad,CommandCenterUnloadAll,CommandCenterUnload,CommandCenterUnload,CommandCenterLoad,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,130,CommandCenterLiftOff,LiftCommandCenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,131,CommandCenterLand,LandCommandCenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,132,BarracksAddOns,BuildTechLab,BuildReactor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelBuilding,
17811,133,BarracksLiftOff,LiftBarracks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,134,FactoryAddOns,BuildTechLab,BuildReactor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelBuilding,
17811,135,FactoryLiftOff,LiftFactory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,136,StarportAddOns,BuildTechLab,BuildReactor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelBuilding,
17811,137,StarportLiftOff,LiftStarport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,138,FactoryLand,LandFactory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,139,StarportLand,LandStarport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,140,CommandCenterTrain,TrainSCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelTrain,
17811,141,BarracksLand,LandBarracks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,142,SupplyDepotLower,SupplyDepotLower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,143,SupplyDepotRaise,SupplyDepotRaise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,144,BarracksTrain,TrainMarine,TrainReaper,TrainGhost,TrainMarauder,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelTrain,
17811,145,FactoryTrain,Unknown,TrainSiegeTank,,,TrainThor,TrainHellion,,,,,,,,,,,,,,,,,,,,,,,,,CancelTrain,
17811,146,StarportTrain,TrainMedivac,TrainBanshee,TrainRaven,TrainBattlecruiser,TrainViking,,,,,,,,,,,,,,,,,,,,,,,,,,CancelTrain,
17811,147,EngineeringBayResearch,ResearchHiSecAutoTracking,ResearchTerranBuildingArmor,ResearchTerranInfantryWeapons1,ResearchTerranInfantryWeapons2,ResearchTerranInfantryWeapons3,ResearchNeosteelFrame,ResearchTerranInfantryArmors1,ResearchTerranInfantryArmors2,ResearchTerranInfantryArmors3,,,,,,,,,,,,,,,,,,,,,,CancelResearch,
17811,149,ArmSiloWithNuke,ArmNuke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,150,BarracksTechLabResearch,ResearchStimpack,ResearchCombatShields,ResearchPunisherGrenades,,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelResearch,
17811,151,FactoryTechLabResearch,ResearchSiegeTech,ResearchBlueFlame,ResearchStrikeCannons,,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelResearch,
17811,152,StarportTechLabResearch,ResearchBansheeCloak,,ResearchMedivacEnergy,ResearchRavenEnergy,,,ResearchSeekerMissile,ResearchDurableMaterials,,,,,,,,,,,,,,,,,,,,,,,CancelResearch,
17811,153,GhostAcademyResearch,ResearchGhostCloak,ResearchGhostEnergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelResearch,
17811,154,ArmoryResearch,,,ResearchTerranVehicleArmors1,ResearchTerranVehicleArmors2,ResearchTerranVehicleArmors3,ResearchTerranVehicleWeapons1,ResearchTerranVehicleWeapons2,ResearchTerranVehicleWeapons3,ResearchTerranShipArmors1,ResearchTerranShipArmors2,ResearchTerranShipArmors3,ResearchTerranShipWeapons1,ResearchTerranShipWeapons2,ResearchTerranShipWeapons3,,,,,,,,,,,,,,,,,CancelResearch,
17811,155,ProtossBuild,BuildNexus,BuildPylon,BuildAssimilator,BuildGateway,BuildForge,BuildFleetBeacon,BuildTwilightCouncil,BuildPhotonCannon,,BuildStargate,BuildTemplarArchive,BuildDarkShrine,BuildRoboticsBay,BuildRoboticsFacility,BuildCyberneticsCore,,,,,,,,,,,,,,,,CancelBuilding,
17811,156,WarpPrismTransport,WarpPrismLoad,WarpPrismUnloadAll,WarpPrismUnloadAll,WarpPrismUnload,WarpPrismLoad,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,157,GatewayTrain,TrainZealot,TrainStalker,,TrainHighTemplar,TrainDarkTemplar,TrainSentry,,,,,,,,,,,,,,,,,,,,,,,,,CancelTrain,
17811,158,StargateTrain,TrainPhoenix,,TrainCarrier,,TrainVoidRay,,,,,,,,,,,,,,,,,,,,,,,,,,CancelTrain,
17811,159,RoboticsFacilityTrain,TrainWarpPrism,TrainObserver,TrainColossus,TrainImmortal,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelTrain,
17811,160,NexusTrain,TrainProbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelTrain,
17811,161,PsiStorm,HighTemplarPsiStorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,162,HangarQueue5,CancelQueue,CancelQueue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,163,BroodLordQueue2,CancelQueue,CancelQueue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,164,CarrierHangar,ArmInterceptor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,165,ForgeResearch,ResearchProtossGroundWeapons1,ResearchProtossGroundWeapons2,ResearchProtossGroundWeapons3,ResearchProtossGroundArmors1,ResearchProtossGroundArmors2,ResearchProtossGroundArmors3,ResearchProtossShields1,ResearchProtossShields2,ResearchProtossShields3,,,,,,,,,,,,,,,,,,,,,,CancelResearch,
17811,166,RoboticsBayResearch,,ResearchObserverSpeed,ResearchWarpPrismSpeed,,,ResearchExtendedThermalLance,,,,,,,,,,,,,,,,,,,,,,,,,CancelResearch,
17811,167,TemplarArchivesResearch,,,,ResearchKhaydarinAmulet,ResearchPsiStorm,,,,,,,,,,,,,,,,,,,,,,,,,,CancelResearch,
17811,168,ZergBuild,BuildHatchery,,BuildExtractor,BuildSpawningPool,BuildEvolutionChamber,BuildHydraliskDen,BuildSpire,BuildUltraliskCavern,BuildInfestationPit,BuildNydusNetwork,BuildBanelingNest,,,BuildRoachWarren,BuildSpineCrawler,BuildSporeCrawler,,,,,,,,,,,,,,,CancelBuilding,
17811,169,DroneHarvest,Gather,ReturnCargo,Cancel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,170,evolutionchamberresearch,ResearchZergMeleeWeapons1,ResearchZergMeleeWeapons2,ResearchZergMeleeWeapons3,ResearchZergGroundArmors1,ResearchZergGroundArmors2,ResearchZergGroundArmors3,ResearchZergMissileWeapons1,ResearchZergMissileWeapons2,ResearchZergMissileWeapons3,,,,,,,,,,,,,,,,,,,,,,CancelResearch,
17811,171,UpgradeToLair,MorphToLair,CancelMorph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,172,UpgradeToHive,MorphToHive,CancelMorph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,173,UpgradeToGreaterSpire,MorphToGreaterSpire,CancelMorph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,174,LairResearch,,ResearchOverlordSpeed,ResearchVentralSacs,ResearchBurrow,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelResearch,
17811,175,SpawningPoolResearch,ResearchZerglingAttackSpeed,ResearchZerglingMovementSpeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelResearch,
17811,176,HydraliskDenResearch,,,ResearchHydraliskSpeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelResearch,
17811,177,SpireResearch,ResearchZergFlyerWeapons1,ResearchZergFlyerWeapons2,ResearchZergFlyerWeapons3,ResearchZergFlyerArmors1,ResearchZergFlyerArmors2,ResearchZergFlyerArmors3,,,,,,,,,,,,,,,,,,,,,,,,,CancelResearch,
17811,178,LarvaTrain,TrainDrone,TrainZergling,TrainOverlord,TrainHydralisk,TrainMutalisk,,TrainUltralisk,,,TrainRoach,TrainInfestor,TrainCorruptor,,,,,,,,,,,,,,,,,,,CancelTrain,
17811,179,MorphToBroodLord,MorphToBroodLord,CancelMorph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,180,BurrowBanelingDown,BurrowBaneling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,181,BurrowBanelingUp,UnburrowBaneling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,182,BurrowDroneDown,BurrowDrone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,183,BurrowDroneUp,UnburrowDrone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,184,BurrowHydraliskDown,BurrowHydralisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,185,BurrowHydraliskUp,UnburrowHydralisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,186,BurrowRoachDown,BurrowRoach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,187,BurrowRoachUp,UnburrowRoach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,188,BurrowZerglingDown,BurrowZergling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,189,BurrowZerglingUp,UnburrowZergling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,190,BurrowInfestorTerranDown,BurrowInfestedTerran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,191,BurrowInfestorTerranUp,UnburrowInfestedTerran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,196,OverlordTransport,OverlordLoad,OverlordUnloadAll,OverlordUnloadAll,OverlordUnload,OverlordLoad,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,197,Mergeable,Cancel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,198,Warpable,CancelWarpIn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,199,WarpGateTrain,WarpInZealot,WarpInStalker,,WarpInHighTemplar,WarpInDarkTemplar,WarpInSentry,,,,,,,,,,,,,,,,,,,,,,,,,CancelWarpIn,
17811,200,BurrowQueenDown,BurrowQueen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,201,BurrowQueenUp,UnburrowQueen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,202,NydusCanalTransport,NydusLoad,NydusUnloadAll,NydusUnloadAll,NydusUnload,NydusLoad,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,203,Blink,StalkerBlink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,204,BurrowInfestorDown,BurrowInfestor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,205,BurrowInfestorUp,UnburrowInfestor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,206,MorphToOverseer,MorphToOverseer,CancelMorph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,207,UpgradeToPlanetaryFortress,MorphToPlanetaryFortress,CancelMorph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,208,InfestationPitResearch,,,ResearchInfestorEnergy,ResearchNeuralParasite,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelResearch,
17811,209,BanelingNestResearch,ResearchBanelingSpeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelResearch,
17811,210,BurrowUltraliskDown,BurrowUltralisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,211,BurrowUltraliskUp,UnburrowUltralisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,212,UpgradeToOrbital,MorphToOrbitalCommand,CancelMorph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,213,UpgradeToWarpGate,MorphToWarpGate,CancelMorph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,214,MorphBackToGateway,MorphToGateway,CancelMorph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,215,OrbitalLiftOff,LiftOrbitalCommand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,216,OrbitalCommandLand,LandOrbitalCommand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,217,ForceField,SentryForceField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,218,PhasingMode,WarpPrismPhasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,219,TransportMode,WarpPrismTransport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,220,FusionCoreResearch,ResearchYamatoCannon,ResearchBattlecruiserEnergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelResearch,
17811,221,CyberneticsCoreResearch,ResearchProtossAirWeapons1,ResearchProtossAirWeapons2,ResearchProtossAirWeapons3,ResearchProtossAirArmors1,ResearchProtossAirArmors2,ResearchProtossAirArmors3,ResearchWarpGate,,,ResearchHallucination,,,,,,,,,,,,,,,,,,,,,CancelResearch,
17811,222,TwilightCouncilResearch,ResearchCharge,ResearchBlink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelResearch,
17811,223,TacNukeStrike,GhostNuke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,225,SalvageBunker,BunkerSalvage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,226,EMP,GhostEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,227,Vortex,MothershipVortex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,228,TrainQueen,TrainQueen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelTrain,
17811,229,BurrowCreepTumorDown,CancelMorph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,230,Transfusion,QueenTransfusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,242,burrowedStop,Stop,HoldFire,Taunt,Taunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,244,GenerateCreep,OverlordGenerateCreep,OverlordStopGenerateCreep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,245,QueenBuild,QueenBuildCreepTumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelBuilding,
17811,246,SpineCrawlerUproot,UprootSpineCrawler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,247,SporeCrawlerUproot,UprootSporeCrawler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,248,SpineCrawlerRoot,RootSpineCrawler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,249,SporeCrawlerRoot,RootSporeCrawler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,250,CreepTumorBuild,CreepTumorBuildCreepTumor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelBuilding,
17811,251,BuildAutoTurret,RavenBuildAutoTurret,CancelBuilding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,252,ArchonWarp,MergeArchon,MergeArchon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,253,BuildNydusCanal,BuildNydusCanal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CancelBuilding,
17811,254,BroodLordHangar,ArmBroodling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,255,Charge,ZealotCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,259,Contaminate,OverseerContaminate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17811,261,InfestedTerransLayEgg,InfestorSpawnInfestedTerran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
