21029|114|Hatchery|Hatchery
21029|115|CreepTumor|CreepTumor
21029|116|Extractor|Extractor
21029|117|SpawningPool|SpawningPool
21029|118|EvolutionChamber|EvolutionChamber
21029|119|HydraliskDen|HydraliskDen
21029|120|Spire|Spire
21029|121|UltraliskCavern|UltraliskCavern
21029|122|InfestationPit|InfestationPit
21029|123|NydusNetwork|NydusNetwork
21029|124|BanelingNest|BanelingNest
21029|125|RoachWarren|RoachWarren
21029|126|SpineCrawler|SpineCrawler
21029|127|SporeCrawler|SporeCrawler
21029|128|Lair|Lair
21029|129|Hive|Hive
21029|130|GreaterSpire|GreaterSpire
21029|131|Egg|Egg
21029|132|Drone|Drone
21029|133|Zergling|Zergling
21029|134|Overlord|Overlord
21029|135|Hydralisk|Hydralisk
21029|136|Mutalisk|Mutalisk
21029|137|Ultralisk|Ultralisk
21029|138|Roach|Roach
21029|139|Infestor|Infestor
21029|140|Corruptor|Corruptor
21029|141|BroodLordCocoon|BroodLordCocoon
21029|142|BroodLord|BroodLord
21029|143|BanelingBurrowed|BanelingBurrowed
21029|144|DroneBurrowed|DroneBurrowed
21029|145|HydraliskBurrowed|HydraliskBurrowed
21029|146|RoachBurrowed|RoachBurrowed
21029|147|ZerglingBurrowed|ZerglingBurrowed
21029|148|InfestorTerranBurrowed|InfestorTerranBurrowed
21029|149|RedstoneLavaCritterBurrowed|
21029|150|RedstoneLavaCritterInjuredBurrowed|
21029|151|RedstoneLavaCritter|
21029|152|RedstoneLavaCritterInjured|
21029|153|QueenBurrowed|QueenBurrowed
21029|154|Queen|Queen
21029|155|InfestorBurrowed|InfestorBurrowed
21029|156|OverlordCocoon|OverlordCocoon
21029|157|Overseer|Overseer
21029|158|PlanetaryFortress|PlanetaryFortress
21029|159|UltraliskBurrowed|UltraliskBurrowed
21029|160|OrbitalCommand|OrbitalCommand
21029|161|WarpGate|WarpGate
21029|162|OrbitalCommandFlying|OrbitalCommandFlying
21029|163|ForceField|ForceField
21029|164|WarpPrismPhasing|WarpPrismPhasing
21029|165|CreepTumorBurrowed|CreepTumorBurrowed
21029|166|SpineCrawlerUprooted|SpineCrawlerUprooted
21029|167|SporeCrawlerUprooted|SporeCrawlerUprooted
21029|168|Archon|Archon
21029|169|NydusCanal|NydusCanal
21029|170|BroodlingEscort|
21029|171|RichMineralField|RichMineralField
21029|173|XelNagaTower|XelNagaTower
21029|176|InfestedTerransEgg|InfestedTerransEgg
21029|177|Larva|Larva
21029|178|ReaperPlaceholder|
21029|179|NeedleSpinesWeapon|
21029|180|CorruptionWeapon|
21029|181|InfestedTerransWeapon|
21029|182|NeuralParasiteWeapon|
21029|183|PointDefenseDroneReleaseWeapon|
21029|184|HunterSeekerWeapon|
21029|185|MULE|MULE
21029|187|ThorAAWeapon|
21029|188|PunisherGrenadesLMWeapon|
21029|189|VikingFighterWeapon|
21029|190|ATALaserBatteryLMWeapon|
21029|191|ATSLaserBatteryLMWeapon|
21029|192|LongboltMissileWeapon|
21029|193|D8ChargeWeapon|
21029|194|YamatoWeapon|
21029|195|IonCannonsWeapon|
21029|196|AcidSalivaWeapon|
21029|197|SpineCrawlerWeapon|
21029|198|SporeCrawlerWeapon|
21029|199|GlaiveWurmWeapon|
21029|200|GlaiveWurmM2Weapon|
21029|201|GlaiveWurmM3Weapon|
21029|202|StalkerWeapon|
21029|203|EMP2Weapon|
21029|204|BacklashRocketsLMWeapon|
21029|205|PhotonCannonWeapon|
21029|206|ParasiteSporeWeapon|
21029|208|Broodling|Broodling
21029|209|BroodLordBWeapon|
21029|212|AutoTurretReleaseWeapon|
21029|213|LarvaReleaseMissile|
21029|214|AcidSpinesWeapon|
21029|215|FrenzyWeapon|
21029|216|ContaminateWeapon|
21029|217|BroodlingDefault|
21029|218|Critter|
21029|219|Shape|
21029|220|FungalGrowthMissile|
21029|221|NeuralParasiteTentacleMissile|
21029|222|Beacon_Protoss|
21029|223|Beacon_ProtossSmall|
21029|224|Beacon_Terran|
21029|225|Beacon_TerranSmall|
21029|226|Beacon_Zerg|
21029|227|Beacon_ZergSmall|
21029|228|Lyote|Lyote
21029|229|CarrionBird|CarrionBird
21029|230|KarakMale|Karak
21029|231|KarakFemale|Karak
21029|232|UrsadakMale|Ursadak
21029|233|UrsadakFemale|Ursadak
21029|234|UrsadakCalf|Ursadak
21029|235|UrsadakMaleExotic|Ursadak
21029|236|UrsadakFemaleExotic|Ursadak
21029|237|UtilityBot|UtilityBot
21029|238|CommentatorBot1|CommentatorBot
21029|239|CommentatorBot2|CommentatorBot
21029|240|CommentatorBot3|CommentatorBot
21029|241|CommentatorBot4|CommentatorBot
21029|242|Scantipede|Scantipede
21029|243|Dog|
21029|244|Sheep|
21029|245|Cow|
21029|246|InfestedTerransEggPlacement|
21029|247|InfestorTerransWeapon|
21029|248|MineralField|MineralField
21029|249|VespeneGeyser|VespeneGeyser
21029|250|SpacePlatformGeyser|SpacePlatformGeyser
21029|251|RichVespeneGeyser|RichVespeneGeyser
21029|252|DestructibleSearchlight|DestructibleDoodad
21029|253|DestructibleBullhornLights|DestructibleDoodad
21029|254|DestructibleStreetlight|DestructibleDoodad
21029|255|DestructibleSpacePlatformSign|DestructibleDoodad
21029|256|DestructibleStoreFrontCityProps|DestructibleDoodad
21029|257|DestructibleBillboardTall|DestructibleDoodad
21029|258|DestructibleBillboardScrollingText|DestructibleDoodad
21029|259|DestructibleSpacePlatformBarrier|DestructibleDoodad
21029|260||
21029|261|DestructibleSignsConstruction|DestructibleDoodad
21029|262|DestructibleSignsFunny|DestructibleDoodad
21029|263|DestructibleSignsIcons|DestructibleDoodad
21029|264|DestructibleSignsWarning|DestructibleDoodad
21029|265|DestructibleGarage|DestructibleDoodad
21029|266|DestructibleGarageLarge|DestructibleDoodad
21029|267|DestructibleTrafficSignal|DestructibleDoodad
21029|268|TrafficSignal|DestructibleDoodad
21029|269|BraxisAlphaDestructible1x1|BraxisAlphaDestructible1x1
21029|270|BraxisAlphaDestructible2x2|BraxisAlphaDestructible2x2
21029|271|DestructibleDebris4x4|DestructibleDebris4x4
21029|272|DestructibleDebris6x6|DestructibleDebris6x6
21029|273|DestructibleRock2x4Vertical|DestructibleRock2x4Vertical
21029|274|DestructibleRock2x4Horizontal|DestructibleRock2x4Horizontal
21029|275|DestructibleRock2x6Vertical|DestructibleRock2x6Vertical
21029|276|DestructibleRock2x6Horizontal|DestructibleRock2x6Horizontal
21029|277|DestructibleRock4x4|DestructibleRock4x4
21029|278|DestructibleRock6x6|DestructibleRock6x6
21029|279|DestructibleRampDiagonalHugeULBR|DestructibleRampDiagonalHugeULBR
21029|280|DestructibleRampDiagonalHugeBLUR|DestructibleRampDiagonalHugeBLUR
21029|281|DestructibleRampVerticalHuge|DestructibleRampVerticalHuge
21029|282|DestructibleRampHorizontalHuge|DestructibleRampHorizontalHuge
21029|283|DestructibleDebrisRampDiagonalHugeULBR|DestructibleDebrisRampDiagonalHugeULBR
21029|284|DestructibleDebrisRampDiagonalHugeBLUR|DestructibleDebrisRampDiagonalHugeBLUR
21029|285|MengskStatueAlone|MengskStatue
21029|286|MengskStatue|
21029|287|WolfStatue|DestructibleDoodad
21029|288|GlobeStatue|
21029|289|Weapon|
21029|290|GlaiveWurmBounceWeapon|
21029|291|BroodLordWeapon|
21029|292|BroodLordAWeapon|
21029|293|CreepBlocker1x1|
21029|294|PathingBlocker1x1|
21029|295|PathingBlocker2x2|
21029|296|AutoTestAttackTargetGround|
21029|297|AutoTestAttackTargetAir|
21029|298|AutoTestAttacker|
21029|299|HelperEmitterSelectionArrow|
21029|300|MultiKillObject|
21029|301|ShapeGolfball|
21029|302|ShapeCone|
21029|303|ShapeCube|
21029|304|ShapeCylinder|
21029|305|ShapeDodecahedron|
21029|306|ShapeIcosahedron|
21029|307|ShapeOctahedron|
21029|308|ShapePyramid|
21029|309|ShapeRoundedCube|
21029|310|ShapeSphere|
21029|311|ShapeTetrahedron|
21029|312|ShapeThickTorus|
21029|313|ShapeThinTorus|
21029|314|ShapeTorus|
21029|315|Shape4PointStar|
21029|316|Shape5PointStar|
21029|317|Shape6PointStar|
21029|318|Shape8PointStar|
21029|319|ShapeArrowPointer|
21029|320|ShapeBowl|
21029|321|ShapeBox|
21029|322|ShapeCapsule|
21029|323|ShapeCrescentMoon|
21029|324|ShapeDecahedron|
21029|325|ShapeDiamond|
21029|326|ShapeFootball|
21029|327|ShapeGemstone|
21029|328|ShapeHeart|
21029|329|ShapeJack|
21029|330|ShapePlusSign|
21029|331|ShapeShamrock|
21029|332|ShapeSpade|
21029|333|ShapeTube|
21029|334|ShapeEgg|
21029|335|ShapeYenSign|
21029|336|ShapeX|
21029|337|ShapeWatermelon|
21029|338|ShapeWonSign|
21029|339|ShapeTennisball|
21029|340|ShapeStrawberry|
21029|341|ShapeSmileyFace|
21029|342|ShapeSoccerball|
21029|343|ShapeRainbow|
21029|344|ShapeSadFace|
21029|345|ShapePoundSign|
21029|346|ShapePear|
21029|347|ShapePineapple|
21029|348|ShapeOrange|
21029|349|ShapePeanut|
21029|350|ShapeO|
21029|351|ShapeLemon|
21029|352|ShapeMoneyBag|
21029|353|ShapeHorseshoe|
21029|354|ShapeHockeyStick|
21029|355|ShapeHockeyPuck|
21029|356|ShapeHand|
21029|357|ShapeGolfClub|
21029|358|ShapeGrape|
21029|359|ShapeEuroSign|
21029|360|ShapeDollarSign|
21029|361|ShapeBasketball|
21029|362|ShapeCarrot|
21029|363|ShapeCherry|
21029|364|ShapeBaseball|
21029|365|ShapeBaseballBat|
21029|366|ShapeBanana|
21029|367|ShapeApple|
21029|368|ShapeCashLarge|
21029|369||
21029|370|ShapeCashSmall|
21029|371|ShapeFootballColored|
21029|372|ShapeLemonSmall|
21029|373|ShapeOrangeSmall|
21029|374|ShapeTreasureChestOpen|
21029|375|ShapeTreasureChestClosed|
21029|376|ShapeWatermelonSmall|
